failed_login_ratio,connection_rate,unique_ports_accessed,avg_packet_size,port_entropy,inter_request_time_mean,inter_request_time_std,syn_flag_ratio,label
0.01743025364037382,0.027867924022598967,2,6870.151944488474,0.054129416905785266,5.50140487597757,2.051051642248967,0.19776631080748952,data_exfiltration
0.012003073501828644,0.046554060909552164,2,1157.1564959032069,1.1363373090296545,27.523038951593573,15.578986897419503,0.04570510611333313,benign
0.04060417324357301,8.966395404935666,1,74.27158081122496,0.3164030998362072,0.10445947777125304,0.11211087965171165,0.9285207708796557,ddos
0.819418313165272,0.6561428208472714,1,185.92579201337134,0.6311380339193156,1.0359680847686321,0.5982275658941978,0.15876748298546564,brute_force
0.0,0.3875329645693907,420,69.67410875364895,9.409526057662669,0.4844266402550399,0.31228012240021447,0.7515403567498975,scan
0.0,0.45532778061317375,375,66.2177729172032,10.0,0.4679089298027829,0.3247544132057854,0.6793962196842185,scan
0.8485391797073008,0.6187158324680574,1,207.82418654474787,0.4097522131903104,0.8729637953674914,0.7337542711878338,0.14222741030911704,brute_force
0.02399979276217911,0.018281845367269487,1,235.44103473359206,0.12911097703608673,71.64093979101037,0.09548036909311876,0.10860294611831295,c2
0.08781200142854115,0.04908008331823661,3,1334.5236800789366,1.513526542225426,35.8597774125797,14.519461333108643,0.1832684467516415,benign
0.012399054718365107,8.945896980590472,1,71.2625191351473,0.4241086977889091,0.11230645804178012,0.09466905391438506,0.9236172608659591,ddos
0.0,0.0505711382433102,2,1247.089916061452,1.5245300183018484,30.23573108915745,14.273940977836912,0.18463845159244302,benign
0.047231228724966934,0.4210792556545502,494,71.76434680570617,9.734946696803952,0.48400463609985434,0.3195652222659715,0.7282602653313891,scan
0.0,0.4323863012059297,513,68.95374575405474,9.79256016250543,0.560178902726673,0.23181512167291535,0.7319384903542814,scan
0.02909331275292476,0.04675361227466997,2,1092.558441316437,1.2851253070984503,29.80776670755385,15.55901995381203,0.2690856765866273,benign
0.12765912287557782,0.04758406768850313,3,1345.433278246368,1.0249202020961985,29.805934184902444,15.714287806061925,0.11713137230026377,benign
0.04310517371316354,0.04748972887823694,2,1243.635825914996,1.7545826499889232,30.860867562905128,13.21901590659325,0.14950775956748086,benign
0.9181614487566125,0.7680080007912548,2,242.91649850152976,0.34522840606029803,0.9964903533215406,0.7260050953979534,0.18927311677410183,brute_force
0.02498256825438206,0.049649171442706766,3,1160.565782910122,1.0450711068337284,31.332594981872017,16.72072885939846,0.10658695192008338,benign
0.0,9.438806048261846,2,62.75334642378729,0.6498836328475124,0.10703218254856744,0.10654150436106616,0.9872937501588859,ddos
0.07675184285508697,0.023789179366459814,2,6532.963433172456,0.0,5.831388644589735,1.7986280410987425,0.04450802553650464,data_exfiltration
0.9161372233442567,0.9372726104906156,2,188.11578255236668,0.7302438033662392,0.8205808133450564,0.9292786567602981,0.2152832784321298,brute_force
0.0,0.01873910961841364,1,208.15426365883195,0.3277144376996909,56.630036658447445,0.1066789009599808,0.04322838454847157,c2
0.04784739411702516,0.025994951263055927,1,6780.803799214038,0.38661171308006737,4.736201328710474,1.79191924165649,0.07916041744308291,data_exfiltration
0.017207390867359458,0.3467909497743465,503,51.568014777844674,9.761510775679644,0.5113514430194472,0.24005458011403152,0.7362258842410488,scan
0.0,0.03026808221578872,2,7003.73259677526,0.3639184182022702,5.166173185736001,2.1969778160611813,0.16910689974233373,data_exfiltration
0.008270643331242654,0.05350154939704496,3,1145.9772882178306,1.456192792965667,28.786807730448118,14.642111925280933,0.1555899579101694,benign
0.04073922310396206,0.42042402761641257,485,60.80082537916779,10.0,0.47244418799796856,0.36024588963099785,0.7504697677287925,scan
0.9083754911493223,0.7812060582783221,1,203.17512101875084,0.3898388197364755,0.9371850600244358,0.8326703856325469,0.10322850201430969,brute_force
0.8117906606681077,0.8016333733770334,2,192.6864583493896,0.5441894001167252,0.9288696773050521,0.6823001091367106,0.20826200250324628,brute_force
0.005415312510336161,0.0522213165574302,2,1312.508416515187,1.3876892800938,32.504253978974646,13.83033139527194,0.13853088340722663,benign
0.02278624561443473,0.044483166969130634,3,1307.6479436264558,1.2694337767576716,26.46189263510215,14.305918273867775,0.19096866340697033,benign
0.8515745781130998,0.8360770107821182,2,194.38995893176767,0.5540884641510333,1.0014004967371382,0.8952353084441692,0.34121102131976017,brute_force
0.03634636868820813,0.04955858975824373,2,1424.5158210446139,1.700167233465341,26.7078950430868,15.75625570241636,0.17780110484211453,benign
0.8506521687188476,0.7585544784419955,2,202.88652943452072,0.6428721060162997,0.9035210262370315,0.7301954055857849,0.19610892819317635,brute_force
0.005596860082436069,0.4034956571568049,500,68.89857379848544,9.92320769612627,0.4974022614549611,0.3573450007928378,0.7626001880600964,scan
0.016866045136341407,0.04904658799618327,3,1267.752711107232,0.6546062323838535,28.242216980046734,13.990798755781329,0.09105382543508372,benign
0.0,8.651869308936211,2,64.66888983088525,0.4240958717875636,0.0884228707605873,0.07799715167457928,0.9776125325936375,ddos
0.0,0.34683969451106206,352,54.71215168703259,9.598593207741443,0.5029304458685896,0.31166930901513235,0.8270376188258386,scan
0.00435817634742389,0.4059512253922922,467,59.616082053480014,9.567580916604514,0.5652417381659665,0.2607621309194652,0.8066463193650517,scan
0.0,0.04952352233806524,3,1054.6593684863062,1.3524805919023768,24.47976676648274,15.068692129259436,0.11959969285313382,benign
0.04934285469001352,0.0527989522396552,3,1057.2705728559206,1.2759495714113944,24.671964737854793,16.979862921681963,0.2302169554154298,benign
0.02271701470709376,0.030274440017932704,1,7479.448281850122,0.0,5.13546067135372,2.107426660989621,0.10410149646940578,data_exfiltration
0.06589309735273881,0.0510957516383197,2,1294.8750718995323,0.5608300560578398,25.296421723903634,14.18754788467989,0.21800579500901562,benign
0.032411029315016805,0.04388029866618872,3,1151.0278993007735,0.9036379977297753,31.60887272855157,15.882314391317317,0.19136180538287115,benign
0.0,8.04274762861683,1,75.06752554268644,0.7518903097492797,0.0820684649754585,0.08047148920536804,0.8372744802543628,ddos
0.8877832919372157,0.8246407921773873,1,202.7038068197477,0.0,1.067513705640692,0.638527083992126,0.20270258314230005,brute_force
0.0,0.0528195456002618,3,1194.5506538481313,0.9863478407471868,24.09448735968584,15.630697935881495,0.14928648235253056,benign
0.842912122298623,0.7526977592504236,2,192.83841107641362,0.3692706509088143,0.9596934131963277,0.8727713906201106,0.21171296322283828,brute_force
0.0380697802754207,0.05097922627548841,3,1299.0117917601162,0.9544714002173995,29.76766961782202,16.301957502949335,0.14586424880517534,benign
0.0058937528431132515,8.192540560355326,2,76.00144248629368,0.3772303644761018,0.09815389005562951,0.10918322631957117,0.8427700136547189,ddos
0.06393274250901895,7.67904724473843,1,52.878808331229806,0.3978232904603017,0.08778702615394775,0.07636866841795176,0.894586742695834,ddos
0.0,0.053731267830136105,3,1127.9491721113554,1.6165013334625342,34.39962257783581,10.68951373901437,0.1481834695978829,benign
0.0,8.971442901912036,1,57.65981390400487,0.21654525938849364,0.09616582058031069,0.09773290411785401,0.9205868184860968,ddos
0.06770008817466013,0.043103403859927364,3,1442.9171547944222,0.868541162081244,35.13612085205368,14.268897333614406,0.17939279440688674,benign
0.8444997250649474,0.7494850378013453,2,206.7871162551244,0.2019220988205656,0.9275697465792333,0.75509114696188,0.18191380819533068,brute_force
0.06583532362945094,0.021147313926553432,1,258.1506608876634,0.0,62.62803155111236,0.12369487797413363,0.14746286509264547,c2
0.0,0.34510361049754773,481,70.00940459971068,9.222151020955037,0.49119329011446106,0.30308314445525975,0.7784644661635032,scan
0.15126527901344558,0.020518839982526318,2,205.3291598080921,1.2857171141045525,58.23859898045468,0.09306053093789766,0.08174724835975147,c2
0.0,0.39053850466525863,414,68.69234763150438,9.41544654518087,0.509910866386041,0.20167322277803923,0.750671024269423,scan
0.0966369456501289,0.04713149998030711,2,1250.5167533267268,0.9418844967661494,27.815768706434035,14.838030203625477,0.19435398882231436,benign
0.0,9.413768032334273,1,73.91883908050137,0.37637413412660786,0.09507115087616282,0.10061698985513878,1.0,ddos
0.8848161431040161,0.7351284851039801,1,228.9764021667543,0.06838396968293914,0.9632215473428944,0.792566668218384,0.18122962767580192,brute_force
0.0,8.261905643412495,1,64.974524005168,0.49088869224961934,0.10117517619158098,0.07665581028771282,0.9773901395879877,ddos
0.06889237823271657,0.4513641878071559,377,71.34778154494357,9.506366795250278,0.513438789457432,0.32577553814152727,0.8032712361798791,scan
0.0,0.02999366496004553,1,8843.836705210018,0.5763505365597369,4.809973174699847,1.888697740656207,0.03888871402040232,data_exfiltration
0.011237831851784424,0.030000481522221255,2,7620.731623190367,1.1943652640671263,5.183582702521522,1.8129253471725357,0.17847920331405395,data_exfiltration
0.8310710128393423,0.6735516847352665,2,187.8435221476875,0.1606798293492237,1.064888192590384,0.8736183390008476,0.17713907303404022,brute_force
0.0,8.958958265641838,2,63.30485340839461,0.4882049197919893,0.09799783333508344,0.07085401424832337,0.943223373486178,ddos
0.018674306227539156,0.04718766612052867,3,1236.0569231532993,1.6719059175644568,28.79077203280491,13.935860062227565,0.1475059922935941,benign
0.0,7.925339892000432,2,59.2961593519535,0.49866746101811227,0.08174384821435354,0.07333565892098008,0.8885312894396773,ddos
0.015571446636560505,9.284108994698142,2,64.49879869797255,0.6540313327024734,0.10768194128105849,0.09655214600381538,0.8740050914776923,ddos
0.0,0.049807457652496466,3,1333.522604998791,1.546170220276724,33.687644352891155,16.54791482039848,0.13349549041492814,benign
0.0,8.355309776824498,1,52.32014241944885,0.2527153150804401,0.10606795025059636,0.10977979061320091,0.9616046009186974,ddos
0.03190856530698141,0.43455694199849787,461,69.23178961086958,9.798550299547582,0.49658987348336653,0.3635658920654583,0.7551558791222819,scan
0.8869837734058916,0.6331366048875997,2,235.7469282885965,0.17614014435018832,1.0399469372602186,0.8777662983925053,0.24511356999717265,brute_force
0.0,0.049981987304547164,2,1439.4800987740757,1.5669249201285975,35.693301050237935,13.823569963541182,0.23740685345604176,benign
0.003583952865472008,7.976376587839738,1,66.79918511474987,0.0,0.10838177219599439,0.09636279868419677,0.9454522572398573,ddos
0.9075133697949148,0.9129621502834601,2,174.28817998487943,0.4329582484289183,0.9972615679596256,0.8282904814818288,0.258920965878186,brute_force
0.024883804927441588,0.053067589863652086,3,1283.2174694296793,1.524807316166122,29.57356038917836,17.56614833434315,0.15962984593656526,benign
0.012190304995140214,0.020780385221210805,1,267.8851518268363,0.025008391990935852,64.13061911924801,0.07453489096386282,0.006026651802691685,c2
0.0,0.04610847637298844,2,1218.6228820630774,1.6690240076496323,30.393195558647545,16.21121397251336,0.12585450802697412,benign
0.8490102827739646,0.7711192621397944,1,190.3403214785432,0.9717194630810981,1.0624903594654043,0.8683550033764511,0.16810956535700322,brute_force
0.023564363027473084,8.500475993488742,1,65.87525636645539,0.6429585954612625,0.090471389594137,0.08461675362715698,0.9818102489129799,ddos
0.006094006781683297,9.26462717022756,2,65.48254765830991,0.6157982805488316,0.11962068361898529,0.10637654087159061,0.813567543774074,ddos
0.0,0.015923106950235653,2,236.36814015698147,0.030337856736801116,63.26192476968364,0.0880645504726477,0.1887518510563733,c2
0.007741378907430714,8.496376503002706,1,67.28709948425742,0.7916748147431572,0.1074993839294484,0.08633237926959741,0.9266880287027115,ddos
0.0,0.019254448411070494,1,250.69166672143348,0.06514004691075259,63.30753553400826,0.10523250527161543,0.04064348338583379,c2
0.17394404042276188,0.052987000349249296,3,1259.962213236352,1.514612137924969,23.7732359727644,14.48569595256611,0.11165679809977237,benign
0.05310653372605234,0.05436228664140073,3,1248.5153705954037,1.4235015938631843,33.99401718596521,16.347022075594897,0.09911178454615234,benign
0.0,8.391915192656349,1,62.046021417481185,0.5763084705603436,0.10324365974243802,0.10309297086473251,0.950923119619411,ddos
0.0,7.634484183794931,2,59.80137754725981,0.4509079473913851,0.09207996425904756,0.07829652643328511,0.8274206582854707,ddos
0.021083270585178178,0.01830116506056739,1,275.10715499072955,0.36945563161393846,63.461522464105755,0.08572575072268795,0.12695207483763796,c2
0.04854452553465835,0.049115263862529755,3,1008.2250777739503,1.035519361522477,33.66246389643914,12.670367140453221,0.19343862502953854,benign
0.035364976043830466,0.05228376609576892,2,1062.1447157809612,1.1311354033918959,33.02140000941948,17.15098869008289,0.1312183167117232,benign
0.029466701809008292,0.02584959806263204,1,7289.104490851928,0.11979834938118572,4.8241628785781145,1.714883267357814,0.07537779437938917,data_exfiltration
0.00723969327801877,0.031520434192989145,1,7524.917428887719,0.0,4.757444990347969,2.0105989212735267,0.04107816435346622,data_exfiltration
0.07632825147738788,0.05408883149600144,2,1255.5821754321103,0.4536574030394761,27.497154569896125,11.949909728444235,0.2793954486765342,benign
0.018898496374152977,0.37778907647947313,420,67.68359632531434,9.582500689487544,0.5560342853211298,0.2669933640101785,0.7023421247622454,scan
0.0,7.552142676736035,1,69.99283286154639,0.21879103435756872,0.11335473897850655,0.08077056372978987,0.9319283063071039,ddos
0.04625723293941357,0.03298938784623895,1,7271.264025113752,0.3708431368529691,5.136797286630839,1.9827513006536504,0.09792410153659643,data_exfiltration
0.7972180255100701,0.7474292030177554,1,193.21377625723682,0.5454222171874332,0.793469722495939,0.960461504005863,0.15542282550727476,brute_force
0.08446015257034367,0.3589912365705027,478,65.8050317469582,9.167980103681165,0.3627350223163808,0.2983403558169048,0.6947987183263807,scan
0.0,0.04901825075457511,3,1062.2084053496858,1.4078168265350577,23.05156841109337,15.88380214913967,0.14066605188432774,benign
0.009834085729124661,7.550600248512991,2,52.122026961994,0.2524700162031392,0.08052660127338077,0.07673994284433111,0.8632201367237238,ddos
0.0626216667398112,0.045915321645063824,2,1170.3569159104804,1.1438012944780875,29.518919756865508,15.862480903391004,0.14292371233165257,benign
0.9299735470056895,0.9089705922948064,1,226.4199157908142,0.33691793117208424,0.926226329531516,0.7682062278105658,0.1038614113968832,brute_force
0.0,0.050667704523911415,3,974.8136752749751,1.1285668691063837,35.56650994438279,15.316299826308137,0.1449002641682034,benign
0.08334555745933114,0.0530394825485827,2,1201.7127681403722,0.5747661181504234,31.92162880522432,17.803537629208552,0.08299639644380324,benign
0.017220766454477246,0.053045690604535886,3,1145.1238013895852,1.2894475397971576,30.655602127232836,14.548235523634574,0.1753078827730356,benign
0.0,0.050244300351628524,3,1310.6161802372703,0.9659402612647612,34.82634256720312,14.676757776430929,0.18973001914726056,benign
0.8580849263352376,0.9377724078246557,2,171.23177666410882,0.9286280486110312,0.9586105057725143,0.8052391454376552,0.14433525829426846,brute_force
0.0,9.184201187591745,1,70.31006965321421,1.0710913231184889,0.11896888747872082,0.09282914944874782,0.9320538039401648,ddos
0.05223449016421167,0.38080141429151165,437,63.106930925261416,9.60094993664627,0.47450530235671834,0.3090962031596648,0.7468955650892857,scan
0.0,0.02029777320790754,2,273.260756695674,0.46075708274659133,64.29365440783855,0.08746999567913347,0.042570834238063064,c2
0.8221434713713884,0.9518987985084192,2,191.46391610129484,0.25284893910765377,1.0322504660289904,0.9749175993009978,0.1901953394661531,brute_force
0.0,0.05539340416715648,3,1017.3168976538531,1.0765720178651992,30.536084150431428,17.94199739363262,0.06021784136849924,benign
0.05926728015051415,0.3825639412363827,444,69.63877690916758,9.550469162355109,0.46121968192811985,0.28136196087711796,0.7015935701073837,scan
0.8691326775738746,0.8065591051059776,2,169.13098113628507,0.849012816549065,0.935681665797297,0.9335369519183336,0.14130633368469858,brute_force
0.06288298116010098,0.06037630436312633,2,1017.8551503983028,1.2216110583851234,31.334321423494785,15.747005537200298,0.09957756337263252,benign
0.009641915545297988,8.933714389044265,2,64.12346163439324,0.5986918427104906,0.09457303126097387,0.1096322769137619,0.9592142376631876,ddos
0.08651717537448594,0.028790055698034875,2,7319.473071114518,0.0,4.907225732703573,2.0055316706369615,0.022061887343092917,data_exfiltration
0.07151248469847835,0.47896314750980096,434,56.55719048414136,9.628505874131434,0.5507696164337612,0.20627843593392636,0.7559175032827589,scan
0.0,0.41531686840229054,386,70.85875439289977,9.724263837735938,0.42382010946659165,0.3183327175650177,0.8199241996534661,scan
0.09615620386348288,0.05821007580068185,2,1236.458231472585,1.2123976896811854,30.023640554084185,16.91415378189384,0.14329098946615376,benign
0.1115729382927177,0.05130336882911954,3,1260.2139283401054,0.905311789723596,33.17210491613467,12.473930209019523,0.13811583415195078,benign
0.0728713643557068,8.874420321738837,1,54.84086948626397,0.3579051315858521,0.10309278385126695,0.10028763992488532,0.9979192005940392,ddos
0.014383597515458509,0.058167157661505486,3,1139.643027533839,0.9811192590577771,30.677284569335264,13.640108567670547,0.1978147501045673,benign
0.7974389985108749,0.647626024522763,2,219.94531135317746,0.05133753905053884,1.1167741925527779,0.9105970895180504,0.17105241213255384,brute_force
0.019301338576196335,0.37500661526262075,397,61.92950434057948,9.523873863966967,0.4893774148643472,0.27305841408411025,0.7476070536173621,scan
0.03120462409052084,0.050190017390841,2,1142.5395052789916,1.3458108868252912,32.19414075772498,14.100742247872372,0.13894787682314746,benign
0.0,0.03141958974967568,1,8095.980902680244,0.32904002437116286,4.6061208711897805,1.864653382606109,0.035631070343232735,data_exfiltration
0.14091778767862256,0.031445704896121016,1,7560.288779072741,0.0,4.4440746466679855,2.246519195630584,0.10999910999318435,data_exfiltration
0.8404879577793392,0.9368823047352631,1,158.45760292452252,0.5048374363701418,0.969093376326174,0.7593827422090702,0.15807496918080238,brute_force
0.0,0.045158277725681824,3,1041.3050451907716,1.0752099216157924,31.442724278246686,15.002001789988954,0.1662788908393535,benign
0.8962987550357309,0.9112777886401121,2,163.92499031815007,0.029603520331919764,0.8627920812730385,0.7901122289208258,0.17979214202603488,brute_force
0.0,0.3470061687626904,480,61.49659921758181,9.347691761483087,0.44922093101747274,0.2890548955842693,0.7077155344276739,scan
